Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tpp1	0.00504194194936961	-0.136082593229599	0.064	0.092	1
Nid1	0.00504739476114327	0.0604069112646814	0.024	0.013	1
Rnf114	0.00505097788986228	-0.127508244570803	0.083	0.114	1
Pkm	0.00509512594098254	0.280022656197761	0.23	0.2	1
Epha2	0.00509523501473325	-0.0836418311022535	0.003	0.013	1
Fam129b	0.00509610048887409	0.0780459337541426	0.012	0.005	1
Brca2	0.00509610048887409	0.0801439779163107	0.012	0.005	1
Zgpat	0.00510057288946551	-0.0758471017499884	0.01	0.023	1
Cacna1i	0.00510686020368504	-0.143770380757369	0.034	0.055	1
Tor3a	0.00514177665583644	-0.151034714888335	0.033	0.054	1
Tnrc18	0.00518020725944142	-0.124067247319103	0.043	0.067	1
Klhl14	0.00519584275353573	-0.0970318663313233	0.01	0.024	1
Pkn1	0.00520393897297241	-0.122877684108765	0.186	0.233	1
Mapkapk2	0.00522627318068764	0.273220430807436	0.101	0.076	1
Nptn	0.00524696436367879	0.205291431117195	0.103	0.078	1
Tigd2	0.00525430355306277	-0.0699943624531092	0.127	0.167	1
Prpf4b	0.00525575259510475	0.241828772025427	0.226	0.197	1
Kpna4	0.00528644739368827	-0.167039257496636	0.157	0.198	1
Uggt1	0.0052974577714015	-0.154240679344842	0.044	0.067	1
Vps26a	0.00533981141586579	-0.16059366272183	0.056	0.081	1
A930024E05Rik	0.00534344312904641	-0.112005487523621	0.018	0.035	1
Cd40	0.00536236677497453	-0.124501951403688	0.049	0.074	1
Tsg101	0.00536620837937135	-0.100996578705979	0.045	0.069	1
Trim35	0.0053778257793387	0.268662975379775	0.092	0.069	1
Zfp143	0.0053930896742213	-0.085226118923284	0.007	0.019	1
Rheb	0.00539418169961396	-0.0781587151145513	0.094	0.127	1
Trappc6b	0.00542661391306936	0.216375634588135	0.108	0.083	1
Irak1	0.00543519642195692	0.247387812183101	0.116	0.09	1
5830408C22Rik	0.0054466508277542	-0.0970743830740801	0.023	0.042	1
I730030J21Rik	0.0054506162424533	0.152735448661806	0.021	0.01	1
Elp5	0.00546922213451176	-0.122806785696373	0.023	0.041	1
Phip	0.00547481125505135	-0.153908159731998	0.231	0.28	1
Smad4	0.00551024739432344	-0.15762583878241	0.094	0.125	1
Nt5m	0.00551044102290206	-0.0864792257471567	0.006	0.017	1
Gphn	0.00553159487408032	0.0720744418790446	0.023	0.011	1
Luc7l2	0.00553927547632166	-0.145473829048142	0.558	0.614	1
Ep300	0.00554899699584125	-0.177610269306857	0.115	0.15	1
Patz1	0.00555799836025996	-0.0865591045473803	0.069	0.099	1
Supv3l1	0.00556609562328428	-0.108774158214914	0.012	0.026	1
Ift46	0.0055870929679407	-0.137840375885777	0.017	0.033	1
Rragd	0.00559380584797289	-0.0763381060262858	0.011	0.025	1
Rab43	0.00563974081120229	-0.141132157270491	0.031	0.051	1
Serinc1	0.00564990015267572	-0.136077319433062	0.206	0.255	1
Crebbp	0.00565595586987219	-0.151861808468442	0.228	0.275	1
Napa	0.00567571937272809	-0.209147536077908	0.074	0.101	1
Bach2it1	0.00568091116259291	-0.113126852029603	0.022	0.039	1
Apeh	0.00571896640802992	0.165592771396991	0.042	0.026	1
Wbp2	0.00571943125462899	-0.0852573262793992	0.173	0.219	1
Tmem131l	0.00572446204246396	-0.218148699371848	0.212	0.256	1
Dhx32	0.00574328693667223	-0.0910521368745757	0.005	0.016	1
Tppp	0.00576261212770626	0.0488572991394575	0.01	0.003	1
Ggta1	0.00577231794680198	-0.0919220072283013	0.012	0.026	1
Atg101	0.00577358330873948	-0.0761751858401534	0.096	0.13	1
Ano6	0.00579043898406735	-0.122771503475076	0.036	0.057	1
Cox4i1	0.00581699060944995	0.17813776959121	0.556	0.544	1
F10	0.00582099007056697	0.0911944835841064	0.014	0.006	1
Sipa1l1	0.00584124816331798	-0.151210066119751	0.08	0.109	1
Nkg7	0.00584775286538333	-0.132351641516968	0.009	0.021	1
Ccdc25	0.00585977348629397	-0.098621450992473	0.04	0.062	1
Cmtr1	0.00586120675045151	-0.138471749776221	0.069	0.096	1
Stk4	0.00586645088430806	-0.110517798476307	0.215	0.265	1
Dapl1	0.00588109188737665	-0.0451156470160677	0.005	0.016	1
Ramp3	0.00588193802049093	-0.0433657190343008	0	0.007	1
Kiz	0.00588482948929572	0.105012124253574	0.019	0.009	1
Rab11fip1	0.00588869453281013	0.10980381629396	0.015	0.006	1
Mllt3	0.00591938045213977	-0.0912195088700787	0.029	0.049	1
1700012D14Rik	0.00594645135177897	0.0897353866873078	0.015	0.006	1
Ppp1r10	0.00598944079638141	-0.116087573148502	0.082	0.112	1
Kctd3	0.00599804805293983	-0.168119166229727	0.027	0.045	1
Ppib	0.00599927180833672	0.208691143281291	0.325	0.297	1
Nfrkb	0.00599977595104761	-0.0814821184582469	0.068	0.096	1
Tnrc6b	0.00600495385903489	-0.144825377075244	0.191	0.235	1
Mapk12	0.00601012317498518	0.0797540363805404	0.02	0.01	1
E030030I06Rik	0.00601132594132774	0.10642696744108	0.025	0.013	1
Ncln	0.00603652041878565	-0.131826262847146	0.027	0.046	1
Tbcel	0.00606409696479425	-0.0832357556747564	0.041	0.063	1
Rest	0.00615488540416987	-0.159450009554396	0.161	0.202	1
Rhoa	0.00622484672863704	-0.107581264267631	0.462	0.524	1
Manea	0.00624912679825044	-0.149944073451624	0.021	0.038	1
Stk11ip	0.00625658507263147	-0.111296799314464	0.031	0.051	1
Ino80e	0.00627121400260391	-0.128232309079225	0.045	0.068	1
Pkp4	0.00627570538070989	-0.0527743408811382	0.002	0.01	1
Sdhaf4	0.00628997324399998	0.132893461698881	0.034	0.02	1
Zfp787	0.00630004891724315	0.204655123365728	0.069	0.048	1
Cisd2	0.0063074721570506	-0.16577118040597	0.169	0.21	1
Zfp667	0.0063825911255301	-0.114698702109176	0.011	0.025	1
Foxj3	0.00638726697355455	-0.123925931762741	0.055	0.08	1
Tpi1	0.00641608996838264	0.179197904962667	0.075	0.054	1
Nelfa	0.00642335496498549	-0.135292347109275	0.032	0.052	1
Rpia	0.00643844233015685	-0.181362784732358	0.077	0.105	1
Tcn2	0.00644105648912079	0.121809101875508	0.028	0.015	1
Rpain	0.00653969031709524	-0.118545719197365	0.014	0.028	1
Fubp1	0.00656806502864994	-0.159705195240361	0.206	0.249	1
Tbc1d1	0.00658452633236319	-0.114654409348565	0.117	0.154	1
Rac2	0.00659694940580405	-0.176418353549243	0.414	0.474	1
Nfe2l2	0.00662965039593428	-0.10484650179196	0.098	0.131	1
Atg14	0.00665284811610759	-0.136545093981055	0.044	0.067	1
Kmt5c	0.00665359174772139	-0.0940138497347606	0.005	0.016	1
Aldoa	0.00665543689749142	0.232999054693098	0.214	0.184	1
Pts	0.0067157686696093	0.166826218097769	0.082	0.059	1
Tmem251	0.00674076923831882	-0.108267509648403	0.126	0.164	1
Prep	0.00675118961079327	-0.146426614719517	0.021	0.037	1
Churc1	0.00679594275362019	-0.137733003885169	0.059	0.084	1
Dock5	0.00681471971848211	0.0628275456200998	0.008	0.002	1
Myom1	0.00682684183473537	0.0681058874205032	0.006	0.001	1
Elovl7	0.00684457351721501	0.0430858896659017	0.006	0.001	1
Dctn4	0.00685520572331916	-0.19189855163665	0.082	0.111	1
Slco3a1	0.00685596619064469	-0.0390179406469068	0.003	0.011	1
Zfhx3	0.00689206048742558	0.028203569043789	0.006	0.001	1
Desi2	0.00690479076446322	-0.171751934384467	0.048	0.07	1
Abraxas2	0.00691179596958124	-0.0967364469686497	0.082	0.112	1
Snap23	0.00692439581921218	0.137671457085783	0.072	0.051	1
C3	0.00692786973038203	0.0534471847104483	0.006	0.001	1
Pa2g4	0.00693581947386974	0.204684098298955	0.114	0.089	1
Cops2	0.00695424359240341	-0.120918121981154	0.055	0.08	1
Afdn	0.00697171973124012	0.00932035062513904	0.01	0.004	1
Rnf138	0.00702957586500114	-0.163009713393123	0.121	0.155	1
Mtdh	0.0070470396855455	0.213579441238428	0.329	0.302	1
Osgin1	0.00705156660972589	0.211759265536374	0.073	0.052	1
Abcg3	0.00707154146853167	-0.0479107194391827	0	0.006	1
St8sia1	0.00707154146853167	-0.0436413034642891	0	0.006	1
Islr2	0.00707154146853167	-0.0692811667930026	0	0.006	1
Fdxacb1	0.0070749008053091	-0.0878548784064814	0.029	0.049	1
Prmt7	0.0071013270843767	0.0968346254176498	0.027	0.015	1
Polr2m	0.00713655549273022	-0.159117352635991	0.154	0.193	1
Gabpb1	0.00718623743960333	-0.125570086374525	0.019	0.035	1
Slirp	0.00718878919132577	-0.142135102808831	0.022	0.038	1
Rnf126	0.00721513686627885	0.182886278285769	0.056	0.038	1
Rab5if	0.00722054106858893	0.249855039911566	0.119	0.094	1
Pabpn1	0.00722228866837259	0.199253134457586	0.279	0.248	1
Ndufb5	0.00724128879934323	-0.142130651023013	0.137	0.174	1
Frat2	0.0072599760042696	-0.114897064669747	0.051	0.075	1
Tbc1d15	0.00726185279331156	-0.0648344128577856	0.167	0.212	1
Atf7ip	0.00727222297327626	-0.143753380493534	0.249	0.293	1
Hmgcl	0.00729196929356306	-0.141609417973352	0.032	0.051	1
Maea	0.00731058378992823	-0.129395925709243	0.053	0.077	1
Creg1	0.00732467435338793	0.167675421225878	0.073	0.052	1
Lsp1	0.00736478625014195	-0.163555814672355	0.365	0.426	1
Dhx15	0.00736862675671572	-0.154551391755117	0.101	0.132	1
Ifi213	0.00741461788121575	-0.11571746850685	0.021	0.037	1
Pvr	0.00742841478868352	-0.090874134923505	0.006	0.017	1
Sytl3	0.00744196713279342	-0.0588847026554077	0.002	0.01	1
Sc5d	0.0074857961685078	-0.120835420997219	0.035	0.055	1
Ppp1r11	0.00748898592420191	-0.143152565272365	0.114	0.149	1
Smad3	0.00752015417199409	-0.108875257508042	0.014	0.028	1
Lmbr1l	0.00758614807031498	-0.176212198424731	0.042	0.064	1
Nup50	0.00762797222454584	-0.123664801666067	0.071	0.099	1
Tada2b	0.00763206984870036	0.156373663455739	0.042	0.027	1
Ikbke	0.00763757575862316	-0.10524066594272	0.005	0.015	1
Rybp	0.00766114690702323	-0.130900407709677	0.055	0.079	1
Pet100	0.00771914402906023	-0.177706920963045	0.047	0.069	1
Nfam1	0.00775612355015785	0.103947084287195	0.037	0.023	1
Elk4	0.00779779885135245	-0.126961240883664	0.141	0.177	1
Pef1	0.00780910482521149	-0.0917007821018463	0.014	0.028	1
Itpr1	0.00784619095713612	-0.158443288172787	0.104	0.136	1
Clec2d	0.00784763182292768	-0.176801386247737	0.016	0.03	1
Tmem40	0.00784947350576602	0.104772107918101	0.02	0.01	1
Rpl22	0.00786007248454992	-0.0691655488245315	0.813	0.847	1
Acbd5	0.00786047557135723	-0.0788446493079368	0.079	0.108	1
Ccr5	0.00787640871675649	-0.118572133023873	0.01	0.023	1
Zfp691	0.0079017366556606	-0.112352080875148	0.011	0.024	1
Foxn2	0.00790323868904261	-0.10221039665785	0.052	0.076	1
Map11	0.00790586227248103	-0.0825569009953829	0.005	0.015	1
Maip1	0.00793509806833726	-0.106071074301096	0.044	0.067	1
Mtch1	0.0079468522924378	0.160493257017555	0.093	0.069	1
Vipr1	0.00795487159827643	-0.0610342448865634	0.003	0.011	1
Gm16638	0.00798492313292653	-0.0735465623079854	0.005	0.015	1
Tmem68	0.00802520774645102	-0.117499092947008	0.02	0.036	1
Srpk3	0.00809352201413504	-0.14748139094458	0.027	0.044	1
Msh2	0.00810567524570091	0.165310279286856	0.05	0.034	1
Aen	0.00812964451183854	-0.093209716513823	0.018	0.034	1
4930403P22Rik	0.00813459902363791	-0.0692141851148344	0.003	0.011	1
Pik3c2a	0.00816642905601175	-0.127954251906286	0.06	0.085	1
Fam192a	0.00817992647070576	-0.110604420444572	0.035	0.055	1
Gm30054	0.00823529762959694	-0.122932643222549	0.029	0.047	1
Prelid1	0.00823729362880522	0.151803636727615	0.127	0.1	1
Rap1a	0.00823913729190478	0.231338508547614	0.185	0.157	1
Bola2	0.00824580572596233	-0.129691194575593	0.092	0.122	1
Tox4	0.00835598561043543	-0.189876606043364	0.115	0.147	1
Chst10	0.00838926272634748	-0.0942075335668787	0.03	0.049	1
Pex11b	0.00840414776635003	0.0694969263561686	0.019	0.009	1
Prpf31	0.00847939970192636	-0.112409744403606	0.053	0.077	1
Camk4	0.00850734138142213	-0.0332860170228696	0	0.006	1
Gm10553	0.00850734138142213	-0.0611760617108903	0	0.006	1
Leprotl1	0.00853287544915724	-0.105000495087071	0.063	0.089	1
Ypel2	0.0085467609318016	0.0614946239874689	0.024	0.013	1
Trmu	0.00856004277574643	0.107845081912351	0.015	0.007	1
Rp9	0.00856591248875103	0.255197161081326	0.242	0.214	1
Pon3	0.00856894537469742	0.0450246239377884	0.009	0.003	1
Inpp5k	0.00858188699215385	-0.150811510845418	0.06	0.084	1
Zfp638	0.00862148308481917	-0.145573168296025	0.101	0.132	1
Cenpb	0.00862872164485202	0.179044057607995	0.098	0.075	1
Bri3bp	0.00866038450641407	0.196409929203623	0.062	0.044	1
Serhl	0.00866684526138188	0.0687099145907059	0.014	0.006	1
Gm13431	0.00868182578102734	0.0463759169930341	0.009	0.003	1
mt-Nd6	0.008699695393064	0.161973699389071	0.064	0.045	1
Tmem51	0.00871025272963684	0.039396905214269	0.009	0.003	1
Cox20	0.00875832741232086	-0.134609939280616	0.091	0.121	1
Rev1	0.0087801189203728	-0.130745705473175	0.041	0.062	1
2010204K13Rik	0.00879323672240525	0.075779824684631	0.015	0.007	1
Gfi1	0.008794352826751	-0.102058296999295	0.032	0.051	1
Bcl7c	0.00880274042118006	0.215443105289884	0.109	0.085	1
Yod1	0.00887478826253428	-0.115237443590668	0.015	0.029	1
Rasal1	0.00890500954562089	-0.0652802381371224	0.002	0.009	1
Ighd	0.00892455269409111	0.168706158323028	0.493	0.483	1
Cyb5r1	0.00893668788327591	0.0514170919725734	0.015	0.007	1
Fam117b	0.00894570173755282	-0.10724507523805	0.103	0.135	1
Crip2	0.00894634603416	0.0211384535664478	0.014	0.006	1
Hgsnat	0.00897028663447545	0.0456326688948169	0.016	0.008	1
Rhobtb2	0.00902035913565057	-0.0412263081750091	0.075	0.104	1
Dbi	0.00903324866997829	0.159885501918047	0.082	0.061	1
Utp11	0.00904326632403093	0.186262423432484	0.057	0.04	1
Atp6v1b2	0.00904585880675261	-0.119252115083446	0.081	0.109	1
Spn	0.00905106743205261	-0.165109229029351	0.018	0.033	1
Cnn2	0.00905109852720712	0.209688997920931	0.197	0.168	1
Skap2	0.00905120493240018	0.189841310174291	0.069	0.05	1
Casp2	0.00906306074555175	-0.12112440655127	0.039	0.06	1
Ppp1r15a	0.00909472697511526	-0.218997927364572	0.167	0.203	1
Tbc1d4	0.00912259719321226	-0.0698268264078385	0.005	0.015	1
Actr1a	0.00914907990436887	-0.177518661143424	0.036	0.056	1
Ptbp3	0.00923360586808301	-0.138543715607029	0.324	0.374	1
Poldip3	0.00926168510101257	-0.157713528989384	0.121	0.152	1
Ar	0.00928126114472941	-0.0432239888840677	0.001	0.008	1
Zfp608	0.00931025741731407	-0.0796452153261888	0.129	0.169	1
Sf1	0.00936504010577272	-0.0603031218871493	0.205	0.254	1
Kcnh4	0.00939125006688505	-0.0792482236177546	0.003	0.011	1
Ptma	0.00942186323300623	0.099886674046326	0.931	0.916	1
Dnah8	0.00942540717299938	-0.0844012168463051	0.003	0.011	1
Sgk3	0.00943695438585946	0.170458285548112	0.08	0.059	1
Sec61a2	0.00947305458043706	-0.0933280998981028	0.027	0.044	1
Tmbim4	0.00947573241961437	0.240588049210907	0.147	0.121	1
Ssr3	0.00949173221144678	-0.164095216963541	0.075	0.101	1
Cpsf6	0.00949229421095056	-0.107205342608965	0.098	0.129	1
Gm6133	0.00949835919987043	-0.0855146676391249	0.003	0.011	1
Clcn4	0.00952821302888262	-0.17944236793695	0.043	0.064	1
Pgk1	0.0095290959778396	0.199795717069148	0.088	0.066	1
Sptb	0.00954688869280148	0.0610027295202177	0.005	0.001	1
Selenot	0.00954848190509629	-0.135171146453665	0.114	0.148	1
Cdc27	0.00955958106599794	-0.116550305740265	0.023	0.04	1
Poc1a	0.00959939535240153	0.0319696527930856	0.005	0.001	1
Ptcd3	0.00960915342676549	-0.103510882570851	0.026	0.043	1
Bub3	0.0096094103556845	0.228478956285373	0.101	0.079	1
Gm15706	0.00961057425959707	-0.0718390838935608	0.022	0.038	1
Rasl10a	0.0096169547016276	0.0290790362081618	0.005	0.001	1
Hnrnpu	0.00962203792092899	0.225902121816247	0.344	0.319	1
Osbpl5	0.00962487994253189	-0.0894236720480721	0.007	0.018	1
Uimc1	0.00962525469572105	-0.148305956998949	0.047	0.068	1
Snx9	0.00963835779887183	-0.149583971036231	0.101	0.132	1
P2ry10	0.0096422239425438	-0.0885342618161296	0.2	0.249	1
Sec11a	0.00964701820957248	-0.0774452967805039	0.143	0.181	1
Cpne5	0.00965215933205544	0.0349364520980799	0.005	0.001	1
Fip1l1	0.0096680337522148	-0.144583698956649	0.176	0.216	1
Fam49b	0.00966915471898168	-0.132850828009433	0.237	0.285	1
Cd300ld	0.00970518170389542	0.0305726612783517	0.005	0.001	1
Vbp1	0.00979270719793155	-0.120072162174177	0.064	0.089	1
Cldn10	0.00981782585977323	0.107294327011022	0.021	0.011	1
Sdc1	0.00982393423922095	-0.129837506816315	0.014	0.027	1
Ogfod2	0.00983006809738767	0.109392613555057	0.025	0.014	1
Tmed5	0.00987631469635141	-0.138671533926164	0.168	0.208	1
Taz	0.00989040301422581	-0.126961712401114	0.049	0.071	1
Arpc3	0.00994059291774418	-0.13492862235	0.445	0.505	1
Foxp4	0.00995771813608864	-0.103551576058793	0.04	0.061	1
Gm30411	0.00996038465764557	0.0564270159236148	0.01	0.003	1
Cspp1	0.00997370211633543	-0.164787341522884	0.086	0.114	1
Lyrm2	0.0100081224769024	0.120228349460923	0.042	0.027	1
Hmox1	0.0100505396248189	0.0510622226976091	0.01	0.003	1
Slc38a6	0.0100849006736619	-0.111328690574234	0.01	0.022	1
Retreg3	0.0101419827200885	-0.101841923519365	0.082	0.11	1
Pank4	0.0101471154635656	-0.108777966716585	0.015	0.028	1
Mpc1	0.0101688732491201	0.213371378976672	0.18	0.152	1
Tm2d2	0.0101905320869839	0.181138217359682	0.108	0.083	1
Usp47	0.0102072182206507	-0.160623829367254	0.062	0.087	1
Il27ra	0.0102287289031052	-0.110461113767761	0.011	0.024	1
P3h1	0.0102420483181008	-0.0535204537569851	0	0.006	1
Usp35	0.0102420483181008	-0.0503315695453499	0	0.006	1
Lrrc10b	0.0102420483181008	-0.0583613160653988	0	0.006	1
Raly	0.0102478548422131	-0.135671573998613	0.145	0.181	1
Zfp326	0.0103034483514368	-0.107070571107074	0.091	0.121	1
Dcaf13	0.0103743731580335	-0.114948220937049	0.074	0.101	1
Gclc	0.0103749671620877	-0.104529542788101	0.04	0.06	1
Flna	0.0104344494753447	0.251328715637001	0.183	0.156	1
Akap10	0.0104393722591294	-0.1306141745478	0.036	0.056	1
Cd22	0.0104417055821919	-0.245602631580793	0.151	0.183	1
Mettl17	0.0104540240199758	-0.0801095960678397	0.01	0.022	1
Ap1b1	0.0105045674769023	-0.126323140398772	0.027	0.044	1
Ipo5	0.0105541498662031	-0.102055726268421	0.023	0.038	1
Pygo2	0.0105611617754172	0.0841686071260733	0.024	0.013	1
Gm49602	0.0105811224514875	-0.0856665230574493	0.016	0.03	1
Arhgap30	0.0106054074271207	-0.144295727574163	0.245	0.289	1
A230059L01Rik	0.0106301947521037	-0.0668318742933627	0.002	0.009	1
Foxk2	0.0106437138033087	0.143303362709738	0.032	0.019	1
Zfp318	0.0106666683888972	-0.112635220407516	0.18	0.225	1
Rida	0.0106943764171463	0.151879301241724	0.048	0.032	1
Icmt	0.0107224361041626	-0.105011028682164	0.009	0.02	1
Vps8	0.0107575280097513	-0.106634684732947	0.005	0.015	1
Dnajb14	0.0108859719729167	0.111800954632695	0.023	0.013	1
Hist3h2ba	0.0108988423394178	-0.0863518790178508	0.021	0.036	1
Bbip1	0.0109310115279432	-0.0858310505214051	0.042	0.063	1
Rabggtb	0.0110020479625686	-0.0841683748807285	0.029	0.046	1
Mnat1	0.0110140685301395	-0.112478874870557	0.025	0.042	1
Chd7	0.0110355894513628	-0.14006401180648	0.146	0.182	1
Rpe	0.0110577825530685	-0.0969239276800903	0.012	0.025	1
Serf2	0.0111056272533236	0.172095070747787	0.506	0.495	1
Wwp2	0.0111324327547439	-0.0972393498637528	0.059	0.083	1
Smchd1	0.0111455125839837	-0.129222425306686	0.248	0.295	1
Zfp68	0.011170224416292	-0.0791675307799675	0.066	0.092	1
Cramp1l	0.01117225809819	-0.118880288023996	0.018	0.033	1
Nasp	0.0111965218083143	-0.111678810555524	0.1	0.131	1
Ube3a	0.0111993145023361	-0.113898956531453	0.102	0.134	1
Arl6ip4	0.0111995180533695	0.16934850849226	0.073	0.053	1
Caap1	0.0112114632982868	0.132034128679736	0.032	0.019	1
Tmem268	0.0112366603268625	0.1149531739155	0.017	0.009	1
P4hb	0.0112509038379583	0.175784408629261	0.101	0.077	1
Coro2a	0.0112938392651598	-0.113540165901958	0.016	0.03	1
Cd226	0.0113225177975332	0.160336279311282	0.031	0.019	1
Dnajb6	0.0113467614195922	-0.0895154008397521	0.205	0.249	1
Nmi	0.0113480461639599	0.1422212357654	0.06	0.042	1
Nr4a2	0.0113498241943505	-0.0951050435449395	0.013	0.026	1
Gm15848	0.011359039516043	-0.0549151753570109	0.004	0.013	1
Stk10	0.0113978659656456	-0.144426175355185	0.107	0.136	1
Cd4	0.011401861690888	-0.0608998229227812	0.003	0.012	1
Hps4	0.0114137496541411	-0.0907282920955245	0.02	0.035	1
Tmem42	0.0114144193665189	0.135821723873536	0.031	0.019	1
Capn2	0.0114397897121366	0.065039520513346	0.03	0.018	1
Gtf2h4	0.0114872903167364	-0.0481057103548447	0.003	0.011	1
Slc7a7	0.0115058082357357	0.0462136542514978	0.018	0.009	1
Pgp	0.0115330941353531	0.150212343752703	0.07	0.051	1
Fam129a	0.0115430395402079	0.0693966324045269	0.011	0.005	1
Crip1	0.0115630768064176	0.506209519000543	0.276	0.254	1
5031425E22Rik	0.0115768355660203	-0.0625101249565985	0.162	0.202	1
Rps26	0.0116024962521767	0.10915934358809	0.889	0.877	1
Phf5a	0.0116134576594027	-0.107671598073378	0.142	0.178	1
Gpr19	0.0116336352024159	0.140182185377392	0.025	0.014	1
I830077J02Rik	0.0116345889820388	0.0864670540734015	0.011	0.005	1
Bmf	0.0116903988834186	-0.125235961590512	0.017	0.032	1
Nsg2	0.0116925126688774	-0.0800863498602983	0.006	0.016	1
Filip1l	0.011720621158974	0.197969942088484	0.181	0.154	1
Rbbp6	0.0117362145555348	-0.169110807695637	0.343	0.394	1
Fam20b	0.0117402436383382	0.147364076317035	0.033	0.02	1
Mtmr3	0.0117582451229945	-0.0967436380354655	0.083	0.112	1
Mfsd10	0.0117710847985041	0.163534742013186	0.065	0.047	1
Nfatc3	0.0118355840274164	-0.129520795985169	0.294	0.346	1
Ddx17	0.0118502246691737	-0.182149006097024	0.124	0.155	1
Atg7	0.0118785350570647	-0.0855199547401184	0.018	0.033	1
Rab6b	0.0119204472297115	0.092352251835316	0.016	0.007	1
Map4k3	0.0120020234401818	-0.0988937800501362	0.005	0.015	1
Casz1	0.0121680199895335	-0.104700247860319	0.031	0.049	1
Ifrd1	0.012176735849437	-0.161708772584014	0.205	0.246	1
Tspan32	0.0121924260205297	-0.169873472223882	0.074	0.099	1
2700062C07Rik	0.0121962772985368	-0.0657816611923328	0.023	0.04	1
Wsb2	0.0122184909184445	-0.104548788401411	0.045	0.066	1
Myo1g	0.0122893082315854	-0.177165490239122	0.083	0.109	1
Trim37	0.0122940788435714	0.0864897120084166	0.014	0.006	1
Gm3227	0.0123402442680487	-0.054478857085126	0	0.005	1
Baz2a	0.0123580725063141	-0.135896987262118	0.12	0.152	1
Jakmip1	0.0123930460857781	-0.141823030959721	0.083	0.11	1
Pdcd10	0.0124091542755396	-0.112941752255087	0.142	0.177	1
Sf3b4	0.0124095308072815	-0.122231397392762	0.073	0.099	1
Zfp933	0.0124866155632023	0.0570457861210586	0.014	0.006	1
Vps50	0.0125427499500745	-0.130534546518479	0.029	0.046	1
5430405H02Rik	0.0125440710687584	0.0815712119477164	0.022	0.012	1
Cd8a	0.0125733419068841	-0.0429369849199396	0.002	0.009	1
Bcl2	0.0126533292013107	0.223312474400995	0.179	0.151	1
Mepce	0.012673624031258	-0.146215651071421	0.088	0.115	1
Arpc2	0.0126751635496148	0.150658367398076	0.507	0.502	1
Ccni	0.012689511572146	-0.119448348612931	0.128	0.163	1
Gm15503	0.0127404459194401	-0.0444246991256182	0.002	0.009	1
Zap70	0.0127466725283068	-0.0423490692791828	0.002	0.009	1
Acsf2	0.0127678637334063	-0.14041515609616	0.023	0.038	1
Ndufs2	0.0127743010484162	-0.113688996879314	0.058	0.081	1
Matr3	0.0127758847573641	-0.113868634053109	0.265	0.313	1
Snx2	0.0128688360840164	-0.137792286222998	0.236	0.282	1
Rad54l2	0.01287306854757	-0.0953254855177983	0.028	0.045	1
Ifi35	0.0129028330020858	-0.157431211881793	0.043	0.063	1
Rnf31	0.0129723439550807	-0.0932035029755285	0.015	0.028	1
Alg9	0.0129725173874385	-0.0896930175549906	0.01	0.021	1
Egr3	0.0130138761027571	-0.173174323678868	0.041	0.06	1
Gbp9	0.0130333763273541	-0.106147805689703	0.014	0.027	1
Rnf157	0.0130541254370867	-0.120282844989666	0.02	0.035	1
Gbp4	0.0130558537082897	-0.135568457755855	0.023	0.038	1
Fam220a.1	0.0130714032622521	0.0695451189976335	0.004	0.001	1
Lancl3	0.0130714032622521	0.0518481586045217	0.004	0.001	1
Fes	0.013077689256188	0.0908061130140007	0.021	0.011	1
Begain	0.013097223901869	0.0547234681034566	0.004	0.001	1
Zfp410	0.0131116227972749	-0.107484248348447	0.047	0.068	1
Gm26571	0.0131360394376392	0.033199166767561	0.004	0.001	1
Dnaja2	0.0132335805153951	-0.108449337888043	0.191	0.233	1
Capn5	0.0132967481206684	-0.0818112810981269	0.003	0.012	1
Fam241a	0.013316906917587	-0.10481387158873	0.028	0.044	1
Tbc1d17	0.0133548813940982	-0.0674543755326771	0.062	0.087	1
Prkab2	0.0133890517830466	0.149152949823916	0.023	0.013	1
Med24	0.013391861107823	-0.068973524889855	0.015	0.028	1
Snhg20	0.0134411724945142	0.208308944090903	0.056	0.039	1
Cenpw	0.0134505412895582	-0.0643604611247695	0.01	0.021	1
Stim1	0.0134728903139801	-0.0713598660995857	0.077	0.104	1
Etfb	0.0134917814711531	0.116372581668486	0.07	0.051	1
Polg	0.0135297504745174	-0.111107289863173	0.035	0.053	1
Irgq	0.0135524629698426	-0.0695496113286369	0.016	0.029	1
Cd37	0.0135758374858602	-0.135615873180949	0.567	0.615	1
Slc40a1	0.0135833306667403	0.0196778789478442	0.002	0	1
D130058E05Rik	0.0135833306667403	0.0179763651859061	0.002	0	1
Nos1ap	0.0135833306667403	0.0155331913512509	0.002	0	1
Gm9929	0.0135833306667403	0.00797427668408767	0.002	0	1
Prox1	0.0135833306667403	0.00495048989933943	0.002	0	1
A230005M16Rik	0.0135833306667403	0.0153976836039643	0.002	0	1
Syt13	0.0135833306667403	0.0225526680895485	0.002	0	1
Fmn1	0.0135833306667403	0.0240177029157992	0.002	0	1
Gatm	0.0135833306667403	0.0180676320261136	0.002	0	1
Lbp	0.0135833306667403	0.0184955886873034	0.002	0	1
Sycp2	0.0135833306667403	0.00547830560419989	0.002	0	1
Hcn3	0.0135833306667403	0.0271425787001895	0.002	0	1
Chil5	0.0135833306667403	0.0202980069319409	0.002	0	1
